100	0.0008238792419433594
200	0.003281259536743164
300	0.007361221313476563
400	0.013739347457885742
500	0.021875619888305664
600	0.03269429206848144
700	0.04443669319152832
800	0.058696317672729495
900	0.07458429336547852
1000	0.09366955757141113
