100	0.0005474090576171875
200	0.001972389221191406
300	0.0042418956756591795
400	0.007425785064697266
500	0.01148533821105957
600	0.016233110427856447
700	0.0221311092376709
800	0.028449344635009765
900	0.03550047874450683
1000	0.04391837120056152
