100	0.0006139278411865234
200	0.002407550811767578
300	0.005396080017089844
400	0.00992579460144043
500	0.018547821044921874
600	0.024797630310058594
700	0.03271250724792481
800	0.04363174438476562
900	0.055980777740478514
1000	0.07043061256408692
100	0.0005018234252929688
200	0.002359962463378906
300	0.004806900024414062
400	0.011482620239257812
500	0.023942995071411132
600	0.0243560791015625
700	0.03757576942443848
800	0.04045224189758301
900	0.051052093505859375
1000	0.06311039924621582
