100	0.0002955913543701172
200	0.0011878490447998046
300	0.002691173553466797
400	0.00500330924987793
500	0.008205556869506836
600	0.011899662017822266
700	0.016453123092651366
800	0.02226676940917969
900	0.02880887985229492
1000	0.040259170532226565
